id,company_id,bar_name,year,cocoa_pct,rating,bean_type,bean_origin
1228,180,"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",2014,0.67,3.0,Beniano,Bolivia
1229,180,"Los Rios, Hacienda Limon, Orecao, 2014",2014,0.67,3.75,EET,Ecuador
1230,180,"Maunawili, O'ahu, Agri Research C., 2014",2014,0.67,3.75,,Hawaii
1231,181,"Maunawili, O'ahu, Agri Research C., 2015",2016,0.72,3.5,,Hawaii
1232,182,"Los Rios, Hacienda Limon, Orecao, 2015",2016,0.7,3.5,EET,Ecuador
1233,183,"Pinchincha, Mindo, Coop Nueva Esper., 2015",2016,0.77,3.5,EET,Ecuador
1234,184,"Alto Beni, Upper Rio Beni, 2015",2016,0.68,3.75,"Amazon, ICS",Bolivia
1235,184,"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",2016,0.72,4.0,Beniano,Bolivia
1236,414,Uganda,2015,0.57,2.75,Forastero,Uganda
1237,414,Venezuela,2015,0.74,3.5,Criollo,Venezuela
1238,415,Tanzania,2015,0.7,2.75,,Tanzania
1239,415,Madagascar,2015,0.74,3.0,Trinitario,Madagascar
1240,415,Venezuela,2015,0.7,3.0,,Venezuela
1241,415,Ecuador,2015,0.73,3.25,,Ecuador
1242,415,Peru,2015,0.7,3.25,,Peru
1243,185,"Akesson's Estate",2016,0.7,2.75,Trinitario,Madagascar
1244,185,"Carenero Superior",2016,0.72,2.75,Trinitario,Venezuela
1245,185,Conacado,2016,0.75,3.25,Trinitario,"Domincan Republic"
1246,185,"Gran Blanco",2016,0.66,3.5,Criollo,Peru
1247,186,Arriba,2009,0.8,2.0,"Forastero (Arriba) ASS",Ecuador
1248,186,Manabi,2009,0.8,2.5,"Forastero (Arriba) ASS",Ecuador
1249,186,Arriba,2009,0.72,3.0,"Forastero (Arriba) ASS",Ecuador
1250,186,Arriba,2009,0.58,3.25,"Forastero (Arriba) ASS",Ecuador
1251,186,Manabi,2009,0.58,3.5,"Forastero (Arriba) ASS",Ecuador
1252,187,Maranon,2016,0.7,2.75,,Peru
1253,187,"Camino Verde P., Balao, Guayas",2015,0.7,3.5,,Ecuador
1254,187,Sambirano,2015,0.7,3.5,Trinitario,Madagascar
1255,187,"Gran Couva",2015,0.7,3.5,Trinitario,Trinidad
1256,187,Mara,2015,0.7,3.5,,Venezuela
1257,187,"Ivory Coast",2009,0.7,2.5,,"Ivory Coast"
1258,187,Hispaniola,2009,0.7,2.75,,"Dominican Republic"
1259,187,"San Martin",2009,0.7,3.5,,Peru
1260,187,"Hispaniola w/ nibs",2009,0.75,3.75,,"Dominican Republic"
1261,188,"Ecuador, w/ nibs",2014,0.72,2.5,,Ecuador
1262,189,"Pepiniere, single Cote",2015,0.7,2.75,,"St. Lucia"
1263,189,"Marcial, single Cote, 2012",2013,0.7,4.0,Trinitario,"St. Lucia"
1264,189,"Island Growers, 2012, 120hr c.",2013,1.0,1.75,Trinitario,"St. Lucia"
1265,190,Trinidad,2013,0.75,3.0,Trinitario,Trinidad
1266,190,"Mekong Delta & Dong Nai",2013,0.8,3.5,Trinitario,Vietnam
1267,190,"Los Rios, H. Iara",2013,0.9,3.0,"Forastero (Nacional)",Ecuador
1268,190,"Somia Plantation, Akesson, 2012",2013,0.72,3.0,Trinitario,Madagascar
1269,190,"Los Rios, H. Iara, 2012",2013,0.82,3.5,"Forastero (Nacional)",Ecuador
1270,190,"Chanchamayo, Pichanadi, 2012, 60hr c.",2013,1.0,2.75,,Peru
1271,190,"Los Rios, H. Iara, 2012, 120hr c.",2013,1.0,2.5,"Forastero (Nacional)",Ecuador
1272,190,"Conacado, 2012, 120hr c.",2013,1.0,2.75,,"Dominican Republic"
1273,190,Sambirano,2012,0.66,3.5,"Trinitario, Criollo",Madagascar
1274,190,"Los Rios, H. Iara, 96hr c.",2011,0.8,3.0,"Forastero (Nacional)",Ecuador
1275,190,"Island Growers, 120hr c.",2011,0.65,3.0,Trinitario,"St. Lucia"
1276,190,"Island Growers, 96hr c.",2011,0.65,3.25,Trinitario,"St. Lucia"
1277,190,Ecuador,2010,0.7,2.75,,Ecuador
1278,190,"Santo Domingo",2010,0.7,3.0,,"Dominican Republic"
1279,190,Chuao,2010,0.7,2.75,Trinitario,Venezuela
1280,190,"St. Lucia",2008,0.72,3.0,,"St. Lucia"
1281,190,Uganda,2008,0.8,2.5,Forastero,Uganda
1282,190,Tanzania,2008,0.75,2.75,,Tanzania
1283,190,"Uba Budo",2008,0.72,3.0,Forastero,"Sao Tome"
1284,191,"Lam Dong",2015,0.7,3.5,Trinitario,Vietnam
1285,191,Bolivia,2014,0.7,3.0,"Criollo, Trinitario",Bolivia
1286,191,"Bolivia, Bo-nib-ia, w/ nibs",2014,0.7,3.0,"Criollo, Trinitario",Bolivia
1287,191,Momotombo,2014,0.7,3.0,Trinitario,Nicaragua
1288,191,Hispaniola,2014,0.7,3.75,Trinitario,"Dominican Republic"
1289,191,"Zorzal Reserva w/ Charles Kerchner",2014,0.7,3.5,,"Dominican Republic"
1290,191,"Ocumare, Cumboto",2013,0.7,3.25,"Trinitario, Criollo",Venezuela
1291,191,Amazonas,2013,0.7,3.75,Forastero,Venezuela
1292,192,"Chuao, Venezuela",2013,0.72,3.75,Trinitario,Venezuela
1293,192,"Coopertiva Amazona",2011,0.72,3.75,Criollo,Venezuela
1294,192,"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",2011,0.72,3.75,,Venezuela
1295,192,"Choroni, Finca Torres, 48hr c.",2011,0.72,3.25,Criollo,Venezuela
1296,192,"Ocumare, H. Cata, 48hr c.",2011,0.72,3.75,Criollo,Venezuela
1297,192,"Porcelana, Zulia",2011,0.74,4.0,Criollo,Venezuela
1298,192,"Ocumare, H. Cata, w/ nibs",2011,0.72,3.5,Criollo,Venezuela
1299,192,"Carenero Superior, Urrutia, Barlovento",2011,0.7,4.0,Trinitario,Venezuela
1300,192,"Coopertiva Amazona w/ nibs",2011,0.72,4.0,Criollo,Venezuela
1301,192,"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",2011,0.72,4.0,,Venezuela
1302,193,"India (south)",2016,0.61,2.5,,India
1303,194,"La Red",2012,0.7,3.25,,"Dominican Republic"
1304,194,"Conacado, Manifesto",2012,0.7,2.75,,"Dominican Republic"
1305,195,Honduras,2014,0.77,3.0,,Honduras
1306,416,"Satipo region, white label",2012,0.72,2.75,Criollo,Peru
1307,416,"black label",2012,0.72,3.0,,Peru
1308,196,Madagascar,2014,0.72,3.5,Trinitario,Madagascar
1309,196,Peru,2014,0.72,2.25,,Peru
1310,196,Belize,2014,0.72,3.25,Trinitario,Belize
1311,196,"Dominican Republic",2014,0.72,3.25,,"Dominican Republic"
1312,197,"Maya Mountain, Toledo, Batch 29",2015,0.7,3.5,Trinitario,Belize
1313,197,"Elvesia P., Batch 32",2015,0.7,2.75,,"Dominican Republic"
1314,198,"Trinatario Treasure",2006,0.71,2.0,Trinitario,Ghana
1315,199,Madagascar,2015,0.63,2.75,Trinitario,Madagascar
1316,200,Belize,2014,0.7,3.5,Trinitario,Belize
1317,200,Madagascar,2014,0.7,3.5,Trinitario,Madagascar
1318,200,Peru,2014,0.7,4.0,,Peru
1319,202,"Rizek Cacao, Cibao Valley, Domin. Rep.",2013,0.7,3.5,,"Dominican Republic"
1320,202,"Rizek Cacao, Domin. Rep.",2013,0.82,3.0,,"Dominican Republic"
1321,202,"Rizek Cacao, Domin. Rep.",2013,0.55,3.25,,"Dominican Republic"
1322,202,"Rizek Cacao, Domin. Rep.",2013,0.62,3.25,,"Dominican Republic"
1323,203,Peru,2012,0.64,2.5,,Peru
1324,203,Vanuatu,2009,0.65,3.75,Trinitario,Vanuatu
1325,204,"Sisa 36hr/ W. F. blend prototype",2008,0.7,3.0,,Ecuador
1326,204,"Sisa's Secret/ original micro",2008,0.7,3.5,,Ecuador
1327,204,Roberto,2008,0.75,2.75,,Ecuador
1328,204,"Diego/ original micro",2008,0.85,2.5,,Ecuador
1329,204,"Diego 48hr/ W.F. blend prototype",2008,0.85,2.75,,Ecuador
1330,204,"Diego 60hr/ W.F. blend prototype",2008,0.85,3.0,,Ecuador
1331,204,"Cacao Nacional W.F.",2008,0.75,2.5,,Ecuador
1332,204,"Cacao Nacional W.F.",2008,0.85,3.0,,Ecuador
1333,205,Noir,2009,0.7,2.75,,
1334,205,Ecuador,2009,0.8,2.75,,Ecuador
1335,206,"La Red, Project Reserva, Guaconejo",2013,0.7,3.75,,"Dominican Republic"
1336,207,Dark,2009,0.72,2.0,,Mexico
1337,208,"La Red, Guanconjeco",2014,0.6,3.0,Trinitario,"Dominican Republic"
1338,209,"San Martin",2014,0.72,2.5,,Peru
1339,209,Ocumare,2014,0.72,2.75,,Venezuela
1340,209,Belize,2014,0.72,3.0,Trinitario,Belize
1341,209,"Sambirano Valley",2014,0.72,3.25,Trinitario,Madagascar
1342,209,Belize,2014,0.9,3.25,Trinitario,Belize
1343,209,Elvesia,2014,0.72,3.25,,"Dominican Republic"
1344,209,ROIG,2014,0.72,3.25,,"Dominican Republic"
1345,201,"Kafupbo, Petit Bourg, De Borgnes",2016,0.7,3.25,,Haiti
1346,201,"Maranon, Fortunato No. 4",2016,0.7,2.75,"Forastero (Nacional)",Peru
1347,201,"Los Rios, Hacienda Limon, Heirloom",2016,0.7,3.75,,Ecuador
1348,201,"Bahia, Fazenda Camboa",2016,0.7,3.75,Forastero,Brazil
1349,210,Uganda,2014,0.725,2.5,Forastero,Uganda
1350,210,Hispaniola,2014,0.725,3.0,,"Dominican Republic"
1351,210,Ecuador,2014,0.725,2.5,,Ecuador
1352,210,Madagascar,2014,0.725,3.0,Trinitario,Madagascar
1353,212,Peru,2012,0.74,3.25,,Peru
1354,212,Brazil,2012,0.7,4.0,,Brazil
1355,212,Chuao,2012,0.68,3.75,Trinitario,Venezuela
1356,212,Quito,2011,0.74,3.75,,Ecuador
1357,212,Grenada,2010,0.75,3.25,Trinitario,Grenada
1358,212,"Dominican Republic",2010,0.74,3.75,,"Dominican Republic"
1359,212,Venzuela,2010,0.71,3.0,,Venezuela
1360,212,Madagascar,2009,0.64,3.5,Trinitario,Madagascar
1361,212,Bolivian,2009,0.68,3.0,,Bolivia
1362,213,"Lumas, 2015 Harvest, Batch 6, brown sugar",2016,0.7,2.25,"Trinitario, Criollo",Peru
1363,213,"Lumas, 2015 Harvest, Batch 7",2016,0.7,2.5,"Trinitario, Criollo",Peru
1364,213,"Tumbes, 2013 Harvest, Batch 8",2016,0.7,3.0,Criollo,Peru
1365,213,"Belize, 2014 Harvest, Batch 9",2016,0.7,3.0,"Trinitario, Criollo",Belize
1366,214,"Cuana, 2013",2013,0.74,2.75,,"Africa, Carribean, C. Am."
1367,214,Tobago,2013,0.6,3.25,,Tobago
1368,214,"Acarigua, w/ nibs",2013,0.56,3.25,,Ecuador
1369,214,"Loma Sotavento",2012,0.66,3.5,,"Dominican Republic"
1370,214,Grenada,2011,0.68,3.5,Trinitario,Grenada
1371,214,Akosombo,2009,0.68,3.25,Forastero,Ghana
1372,214,"Porcelana, Pariguan",2009,0.69,3.5,"Criollo (Porcelana)",Venezuela
1373,214,Kuruba,2009,0.6,3.0,,
1374,214,Orinoco,2009,0.6,3.75,,
1375,214,"Cuana, 2008",2008,0.74,3.5,Blend,"Ven., Indonesia, Ecuad."
1376,215,"Peruvian Amazon",2011,0.72,2.5,,Peru
1377,216,Vinces,2011,0.6,3.25,,Ecuador
1378,217,"Madagascar, Batch 59/100",2015,0.75,2.75,Trinitario,Madagascar
1379,217,"Vietnam, Batch 50/100",2015,0.75,2.75,Trinitario,Vietnam
1380,217,"Cuba, Batch 59/100",2015,0.75,3.0,,Cuba
1381,217,"Peru, Batch 51/100",2015,0.75,3.25,,Peru
1382,217,"Ivory Coast, Batch 56/100",2015,0.75,3.0,,"Ivory Coast"
1383,217,"Sao Tome, Batch 151",2015,0.75,3.5,Forastero,"Sao Tome"
1384,217,"Bahia, Batch 148",2015,0.75,3.25,,Brazil
1385,217,"Lam Dong, Batch 153",2015,0.75,3.75,Trinitario,Vietnam
1386,217,Cuba,2014,0.7,2.75,,Cuba
1387,217,Trinidad-Tobago,2014,0.68,2.75,,Trinidad-Tobago
1388,218,Catongo,2012,0.7,3.5,"Forastero (Catongo)",Brazil
1389,219,Tanzania,2009,0.75,2.5,,Tanzania
1390,211,Rugoso,2016,0.8,3.5,Trinitario,Nicaragua
1391,211,"Carenero Superior",2012,0.75,3.0,Trinitario,Venezuela
1392,211,"Rio Caribe",2012,0.75,3.0,Trinitario,Venezuela
1393,211,Blend,2012,0.72,3.0,Criollo,"Peru, Ecuador, Venezuela"
1394,220,"La Masica, Batch 7, FHIA",2017,0.7,3.5,,Honduras
1395,220,"Maya Mtn, Batch 18, Heirloom",2017,0.7,3.25,,Belize
1396,220,Liberia,2016,0.7,3.25,,Liberia
1397,220,Beniamo,2015,0.7,3.25,,Bolivia
1398,220,"San Juan Estate, Gran Couva",2015,0.7,3.5,Trinitario,Trinidad
1399,220,"San Andres",2015,0.7,3.0,,"Costa Rica"
1400,220,"La Red, Guaconejo",2015,0.7,3.25,,"Domincan Republic"
1401,220,"Kokoa Kamili",2015,0.7,3.5,,Tanzania
1402,220,Maranura,2014,0.7,3.5,"Forastero (Nacional)",Peru
1403,221,Sambirano,2014,0.71,3.5,Criollo,Madagascar
1404,222,Madagascar,2016,0.7,3.0,Trinitario,Madagascar
1405,223,"Perfect Illusion",2012,0.65,3.5,Criollo,Peru
1406,223,"Bolivia, Wild Thing",2012,0.68,3.5,Criollo,Bolivia
1407,223,"La Selva",2012,0.68,3.75,,Peru
1408,223,"Purple Haze",2012,0.75,2.75,,"Venezuela, Dom. Rep."
1409,223,"The Other One, Grand Cru",2012,0.74,3.0,,"Dominican Republic"
1410,223,"Wild Thing",2012,0.68,3.5,Criollo,Bolivia
1411,224,"Excellence (US Version)",2007,0.85,3.0,,
1412,225,"Puerto Rico",2013,0.65,2.5,,"Puerto Rico"
1413,226,"Haleiwa, O'ahu - Lonohana E., Kanahiku",2014,0.7,3.75,,Hawaii
1414,226,"Haleiwa E, O'ahu, 2014",2014,0.65,3.25,,Hawaii
1415,226,"Haleiwa E, O'ahu, 2014",2014,0.75,3.75,,Hawaii
1416,226,"Opaeula Estate, O'ahu, Nene, CG Exclusive",2013,0.71,3.0,,Hawaii
1417,226,"Opaeula Estate, O'ahu, Ele'ele",2013,0.72,3.0,,Hawaii
1418,226,"Hawaiian Crown, Kona Vanilla",2013,0.7,3.5,,Hawaii
1419,227,Nicaragua,2015,0.75,2.0,,Nicaragua
1420,228,Selva,2010,0.46,2.75,,"Colombia, Ecuador"
1421,228,Macondo,2010,0.6,3.0,,"Colombia, Ecuador"
1422,228,Misterio,2010,0.58,3.0,,"Colombia, Ecuador"
1423,228,Santander,2010,0.65,3.5,,Colombia
1424,229,Peru,2011,0.7,1.5,,Peru
1425,229,Peru,2010,0.55,2.25,,Peru
1426,230,Madagascar,2008,0.67,3.5,Trinitario,Madagascar
1427,230,Madagascar,2008,0.7,3.75,Trinitario,Madagascar
1428,230,Madagascar,2008,0.63,4.0,Trinitario,Madagascar
1429,230,Madagascar,2008,0.75,3.5,Trinitario,Madagascar
1430,231,Guadalcanal,2017,0.73,3.5,,"Solomon Islands"
1431,231,"Puerto Rico",2013,0.7,2.75,,"Puerto Rico"
1432,231,Brazil,2013,0.7,3.5,,Brazil
1433,231,"Choobua, Kona",2013,0.7,2.75,,Hawaii
1434,231,"Xocunusco, Chiapas, Pichucalco",2013,0.7,2.75,,Mexico
1435,231,"Hamakua Coast, Kokoleka",2012,0.7,3.25,,Hawaii
1436,231,"Criollo, Hawaii",2012,0.7,3.25,Criollo,Hawaii
1437,231,"Kaua'i",2012,0.7,3.5,,Hawaii
1438,231,Dominican,2011,0.7,2.5,,"Dominican Republic"
1439,231,Upala,2011,0.7,2.75,,"Costa Rica"
1440,231,"Chiapas, Triple Cacao",2010,0.72,2.75,,Mexico
1441,232,Africa,2008,0.75,2.0,,Tanzania
1442,232,Ecuador,2008,0.7,3.0,"Forastero (Nacional)",Ecuador
1443,232,Cuba,2008,0.7,3.25,Criollo,Cuba
1444,232,"Santo Domingo",2008,0.7,3.75,"Blend-Forastero,Criollo","Dominican Republic"
1445,233,Ecuador,2010,0.7,2.0,,Ecuador
1446,234,"Sambirano 2006",2007,0.75,2.75,Trinitario,Madagascar
1447,234,"Mora Mora 2006",2007,0.73,3.5,Trinitario,Madagascar
1448,235,"Davao, Mt. Talamo foothills",2013,0.65,3.5,Trinitario,Philippines
1449,236,"O'ahu, N. Shore, Waialua Estate w/ nibs",2010,0.55,3.5,,Hawaii
1450,236,"O'ahu, N. Shore, Waialua Estate",2009,0.55,2.75,Blend,Hawaii
1451,237,Chuao,2016,0.7,3.0,,Venezuela
1452,238,Ecuador,2015,0.74,2.5,,Ecuador
1453,238,Peru,2014,0.74,2.5,,Peru
1454,238,Venezuela,2014,0.74,2.75,,Venezuela
1455,238,Conacado,2012,0.74,3.75,,"Dominican Republic"
1456,239,Colombia,2014,0.7,2.75,,Colombia
1457,240,"Markham Valley",2015,0.72,3.5,,"Papua New Guinea"
1458,240,"Coto Brus",2015,0.72,3.75,,"Costa Rica"
1459,240,"Waiahole, O'ahu",2013,0.72,3.75,,Hawaii
1460,240,"Liberia, #174",2012,0.72,3.25,,Liberia
1461,240,"Hamakua, Hawaiian Crown, #176",2012,0.72,2.75,,Hawaii
1462,240,Piura,2012,0.72,3.0,,Peru
1463,240,"Oahu, Winward, #151, Maunawili district",2012,0.72,3.25,,Hawaii
1464,241,Johe,2016,0.7,3.75,,Nicaragua
1465,241,Peru,2016,0.7,3.5,,Peru
1466,241,Porcelana,2014,0.7,3.75,Criollo,Venezuela
1467,241,Kolumbia,2014,0.85,3.5,,Colombia
1468,241,"Grand Cru Dominican Republic",2012,0.7,3.25,,"Dominican Republic"
1469,241,"Grand Cru Ghana",2012,0.7,3.5,Forastero,Ghana
1470,241,"Grand Cru Ecuador",2012,0.7,3.25,,Ecuador
1471,242,"Ben Tre, Surprise Valley",2016,0.75,3.25,Trinitario,Vietnam
1472,242,"ROIG, 2014",2015,0.7,3.5,"Criollo, Trinitario","Dominican Republic"
1473,242,"Maranon, 2014",2015,0.62,3.5,"Forastero (Nacional)",Peru
1474,242,Ecuador,2015,0.7,3.5,Trinitario,Ecuador
1475,242,"San Juan Estate, Cherry Blossoms at Night",2015,0.7,2.75,Trinitario,Trinidad
1476,242,"A case of the Xerces Blues, triple roast",2015,0.7,3.5,,Nicaragua
1477,242,"Tumbes, Dear Mr. Finley, 2014",2015,0.68,3.5,Criollo,Peru
1478,242,Colombia,2015,0.75,2.75,,Colombia
1479,242,"Kakoa Kamili, Both Man & Bird & Beast",2015,0.72,3.0,,Tanzania
1480,242,"Le Chocolat Chaud",2015,0.78,3.5,,Honduras
1481,243,Piura,2016,0.7,3.0,,Peru
1482,243,Cusco,2016,0.7,2.75,,Peru
1483,243,"San Martin",2016,0.7,3.0,,Peru
1484,244,"Cacao Nib Crunch",2016,0.75,3.25,,
1485,245,"Tan Phu Dong Island, Heart of Darkness",2015,0.85,3.25,Trinitario,Vietnam
1486,245,"Ben Tre",2015,0.68,3.5,Trinitario,Vietnam
1487,245,"Dak Lak, Batch 2451",2015,0.7,3.75,Trinitario,Vietnam
1488,245,"Tan Phu Dong, Treasure Island",2013,0.75,3.5,Trinitario,Vietnam
1489,245,"Ba Ria",2012,0.76,3.5,Trinitario,Vietnam
1490,245,"Dong Nai",2012,0.72,3.5,Trinitario,Vietnam
1491,245,"Tien Giang, Gao Co-op",2012,0.7,3.5,Trinitario,Vietnam
1492,245,"Ben Tre",2012,0.78,3.5,Trinitario,Vietnam
1493,245,"Tien Giang",2012,0.8,3.0,Trinitario,Vietnam
1494,245,"Lam Dong",2012,0.74,3.5,Trinitario,Vietnam
1495,246,"Matina 1-6, prototype",2010,0.65,3.0,,"Costa Rica"
1496,246,"Ivory Coast",2010,0.65,3.0,,"Ivory Coast"
1497,246,Nigeria,2010,0.65,3.25,,Nigeria
1498,246,"Ghana, prototype",2010,0.65,3.5,Forastero,Ghana
1499,247,"Dominican Republic",2013,0.74,2.25,,"Dominican Republic"
1500,247,"Dominican Republic",2013,0.89,2.5,,"Dominican Republic"
1501,248,"Alto Beni",2016,0.76,2.75,,Bolivia
1502,248,Pisa,2016,0.82,3.0,,Haiti
1503,248,Tumaco,2016,0.74,3.25,,Colombia
1504,249,Guatemala,2015,0.76,3.0,,Guatemala
1505,249,Tanzania,2015,0.74,3.25,,Tanzania
1506,249,"French Laundry 20th Anniversary",2014,0.75,3.75,Blend,"Peru, Belize"
1507,249,"Shake Shack",2012,0.73,3.5,Blend,"Peru, Mad., Dom. Rep."
1508,249,Madagascar,2012,0.72,2.5,Trinitario,
1509,249,Chuao,2012,0.73,2.75,Trinitario,Venezuela
1510,249,"Brooklyn Blend",2011,0.72,3.5,,
1511,249,"Chuao, Med. Roast",2011,0.76,3.0,Trinitario,Venezuela
1512,249,"Chuao, Dark Roast",2011,0.7,3.0,Trinitario,Venezuela
1513,249,"Chuao, Light Roast",2011,0.81,2.75,Trinitario,Venezuela
1514,249,"Moho River",2011,0.7,3.5,Trinitario,Belize
1515,249,"Papua New Guinea",2011,0.71,2.75,,"Papua New Guinea"
1516,249,"San Martin",2011,0.75,3.0,,Peru
1517,249,Conacado,2011,0.73,3.25,,"Dominican Republic"
1518,249,"La Red de Guanconejo, N. Highlands coop",2011,0.74,3.75,,"Dominican Republic"
1519,249,Patanemo,2010,0.81,2.75,Criollo,Venezuela
1520,249,"Ocumare de la Costa",2010,0.75,3.0,,Venezuela
1521,249,"Dominican Republic, Coop",2010,0.7,3.25,,"Dominican Republic"
1522,250,"Malekula P., 2013",2013,0.72,3.5,Trinitario,Vanuatu
1523,250,"Somia, 2013",2013,0.68,4.0,Trinitario,Madagascar
1524,250,"Kulili P., 2013",2013,0.74,4.0,Trinitario,"Papua New Guinea"
1525,250,Blend,2013,0.7,3.75,Trinitario,"PNG, Vanuatu, Mad"
1526,251,"Maya Mountain",2014,0.7,3.25,Trinitario,Belize
1527,251,Elvesia,2014,0.7,3.25,,"Dominican Republic"
1528,251,Tumbes,2014,0.82,3.25,Criollo,Peru
1529,251,"Morropon, Norandiono Coop, Piura",2014,0.63,3.5,Criollo,Peru
1530,252,Hispaniola,2016,0.72,3.0,,"Domincan Republic"
1531,253,Bolivia,2014,0.7,2.5,,Bolivia
1532,253,Venezuela,2014,0.7,2.75,,Venezuela
1533,253,Belize,2014,0.7,3.0,Trinitario,Belize
1534,253,"Nicaragua, w/ inbs",2014,0.7,3.0,,Nicaragua
1535,253,"Dominican Republic",2014,0.7,3.5,,"Dominican Republic"
1536,254,Madagascar,2012,0.8,2.5,Trinitario,Madagascar
1537,254,Madagascar,2012,0.72,2.5,Trinitario,Madagascar
1538,255,"El Salvador",2015,0.8,2.75,,"El Salvador"
1539,255,"El Salvador",2015,0.7,3.0,,"El Salvador"
1540,255,Honduras,2014,0.8,3.25,,Honduras
1541,255,Honduras,2014,0.7,3.5,,Honduras
1542,255,"La Tronca, Matagalpa",2014,0.7,3.25,,Nicaragua
1543,255,"La Tronca, Matagalpa",2014,0.8,3.5,,Nicaragua
1544,256,"Fazenda Sempre Firme P., Bahia",2014,0.7,3.0,,Brazil
1545,256,"Akesson Estate",2014,0.72,3.5,Trinitario,Madagascar
1546,257,"South America",2015,0.7,3.5,Trinitario,"South America"
1547,258,"Chiapas, Mokaya P.",2012,0.66,3.75,,Mexico
1548,258,"Carenero Superior, Concepcion",2007,0.66,3.5,Trinitario,Venezuela
1549,258,"Vila Gracinda",2007,0.67,3.5,Forastero,"Sao Tome"
1550,258,"Carre Amer",2006,0.6,2.0,,
1551,258,"Carre Grand Noir",2006,0.85,2.0,,
1552,258,Tamarina,2006,0.7,3.0,Forastero,"Sao Tome"
1553,258,"Los Ancones P.",2006,0.67,4.0,,"Dominican Republic"
1554,258,"Mangaro P.",2006,0.65,4.0,Trinitario,Madagascar
1555,258,"Maralumi P.",2006,0.64,4.0,,"Papua New Guinea"
1556,258,"Noir Infini",2006,0.99,2.0,,
1557,259,"Maya Mountain",2015,0.8,3.5,Trinitario,Belize
1558,259,"San Juan Estate",2015,0.7,3.5,Trinitario,Trinidad
1559,259,"Oko Caribe",2015,0.75,3.75,,"Dominican Republic"
1560,259,"Patanemo, Epoch, Donaldo",2015,0.75,3.75,,Venezuela
1561,259,"Kokoa Kamili",2015,0.75,3.25,,Tanzania
1562,259,"Matagalpa, Cacao Bisiesto",2015,0.7,3.5,,Nicaragua
1563,259,"La Red",2013,0.75,2.5,,"Dominican Republic"
1564,259,Belize,2013,0.8,3.25,Trinitario,Belize
1565,259,Houseblend,2012,0.65,1.5,,
1566,259,"Alto Beni",2012,0.75,2.0,Criollo,Bolivia
1567,259,"Balinese, Java",2012,0.7,2.5,Criollo,Indonesia
1568,260,Ecuador,2013,0.7,2.5,"Forastero (Nacional)",Ecuador
1569,260,Ecuador,2012,0.7,3.5,,Ecuador
1570,261,Ecuador,2010,0.67,2.75,,Ecuador
1571,261,Ecuador,2010,0.77,2.75,,Ecuador
1572,262,"Acul-du-Nord, 2015",2016,0.7,3.5,"Criollo, Trinitario",Haiti
1573,263,"Fazenda Camboa, Bahia",2016,0.75,3.75,,Brazil
1574,263,"Bahia, Fazenda Venturosa",2015,0.7,3.5,"Forastero (Parazinho)",Brazil
1575,264,Tumaco,2012,0.65,2.5,,Colombia
1576,265,"Toledo District, w/ nibs",2013,0.73,3.25,Trinitario,Belize
1577,265,"Toledo District",2013,0.72,3.0,Trinitario,Belize
1578,265,"Umoho R., Toledo District, San Felipe",2010,0.67,2.75,Trinitario,Belize
1579,266,"La Red",2015,0.7,3.0,,"Domincan Republic"
1580,266,Indonesia,2015,0.7,2.75,,Indonesia
1581,266,Peru,2015,0.7,3.25,,Peru
1582,267,Matagalpa,2011,0.7,2.75,,Nicaragua
1583,267,Mombacho,2011,0.7,2.75,,Nicaragua
1584,267,Oscuro,2011,0.7,3.25,,Nicaragua
1585,268,"Oko Caribe",2016,0.72,3.5,,"Dominican Republic"
1586,269,"Papaua New Guinea",2014,0.7,3.25,,"Papua New Guinea"
1587,270,Manabi,2015,0.7,3.25,,Ecuador
1588,270,Manabi,2015,0.63,3.5,,Ecuador
1589,270,Manabi,2015,0.85,3.5,,Ecuador
1590,271,Nicaragua,2015,0.7,3.5,,Nicaragua
1591,271,Nicaragua,2015,0.8,3.5,,Nicaragua
1592,272,"Kokoa Kamili, batch 1 SRB",2016,0.68,2.75,,Tanzania
1593,272,"Oko Caribe, batch 1 SRB",2016,0.71,2.75,,"Domincan Republic"
1594,272,"Ambanja, batch 1 SRB",2016,0.68,2.75,,Madagascar
1595,272,"Tien Giang, batch 1 SRB",2016,0.8,3.0,Trinitario,Vietnam
1596,273,"Costa Rica, Oscuro",2013,0.58,2.5,,"Costa Rica"
1597,273,"Costa Rica, Oscuro",2013,0.7,3.0,,"Costa Rica"
1598,274,"Trinidad & Tobago",2013,0.7,3.75,,"Trinidad, Tobago"
1599,274,"Maranon Canyon, Fortunato No. 4",2013,0.78,3.75,"Forastero (Nacional)",Peru
1600,274,Grenada,2012,0.71,2.5,Trinitario,Grenada
1601,277,Nicaragua,2014,0.7,3.25,Criollo,Nicaragua
1602,277,Chuao,2014,0.75,2.75,Trinitario,Venezuela
1603,277,Barinas,2014,0.7,3.0,,Venezuela
1604,275,"Criollo Blend",2013,0.85,3.5,,Hawaii
1605,276,Peru,2014,0.72,2.25,,Peru
1606,276,Hispaniola,2014,0.7,2.5,,"Dominican Republic"
1607,276,Madagascar,2014,0.735,2.5,Trinitario,Madagascar
